"SDG","SDG target","SDG indicator","Indicator Code","Indicator name","Geographical area code","Geographical area name","Year","Value","Time detail","Source","Footnote","Type of data","Units","Age group","Bounds","Frequency","Level/Status","Location","Type of reporting","Sex","SDG 6 Data portal level"
NA,NA,"6.2.1a",NA,"Sanitation, Unimproved",NA,"Bolivia (Plurinational State of)","2020",2.1351466964968,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Urban",NA,NA,"6.2.1a Proportion of population using safely managed sanitation services > Unimproved"
NA,NA,"6.2.1a",NA,"Sanitation, Unimproved",NA,"Haiti","2020",9.0305872022143,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Urban",NA,NA,"6.2.1a Proportion of population using safely managed sanitation services > Unimproved"
NA,NA,"6.2.1a",NA,"Sanitation, Unimproved",NA,"Jamaica","2020",0.44994093928493,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Urban",NA,NA,"6.2.1a Proportion of population using safely managed sanitation services > Unimproved"
NA,NA,"6.2.1a",NA,"Sanitation, Unimproved",NA,"Chile","2020",0,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Urban",NA,NA,"6.2.1a Proportion of population using safely managed sanitation services > Unimproved"
NA,NA,"6.2.1a",NA,"Sanitation, Unimproved",NA,"Saint Barthélemy","2020",0,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Urban",NA,NA,"6.2.1a Proportion of population using safely managed sanitation services > Unimproved"
NA,NA,"6.2.1a",NA,"Sanitation, Unimproved",NA,"Costa Rica","2020",0.85809547390927,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Urban",NA,NA,"6.2.1a Proportion of population using safely managed sanitation services > Unimproved"
NA,NA,"6.2.1a",NA,"Sanitation, Unimproved",NA,"Honduras","2020",2.0723059006502,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Urban",NA,NA,"6.2.1a Proportion of population using safely managed sanitation services > Unimproved"
NA,NA,"6.2.1a",NA,"Sanitation, Unimproved",NA,"Falkland Islands (Malvinas)","2020",0,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Urban",NA,NA,"6.2.1a Proportion of population using safely managed sanitation services > Unimproved"
NA,NA,"6.2.1a",NA,"Sanitation, Unimproved",NA,"Dominican Republic","2020",1.1524862697886,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Urban",NA,NA,"6.2.1a Proportion of population using safely managed sanitation services > Unimproved"
NA,NA,"6.2.1a",NA,"Sanitation, Unimproved",NA,"Belize","2020",0.20700972802055,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Urban",NA,NA,"6.2.1a Proportion of population using safely managed sanitation services > Unimproved"
NA,NA,"6.2.1a",NA,"Sanitation, Safely managed service",NA,"Argentina","2020",47.123571299462,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Urban",NA,NA,"6.2.1a Proportion of population using safely managed sanitation services > Safely managed service > Overall"
NA,NA,"6.2.1a",NA,"Sanitation, Safely managed service",NA,"Chile","2020",81.350255928859,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Urban",NA,NA,"6.2.1a Proportion of population using safely managed sanitation services > Safely managed service > Overall"
NA,NA,"6.2.1a",NA,"Sanitation, Safely managed service",NA,"Ecuador","2020",31.224482781098,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Urban",NA,NA,"6.2.1a Proportion of population using safely managed sanitation services > Safely managed service > Overall"
NA,NA,"6.2.1a",NA,"Sanitation, Safely managed service",NA,"Colombia","2020",16.598629762663,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Urban",NA,NA,"6.2.1a Proportion of population using safely managed sanitation services > Safely managed service > Overall"
NA,NA,"6.2.1a",NA,"Sanitation, Safely managed service",NA,"Cuba","2020",32.407769959711,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Urban",NA,NA,"6.2.1a Proportion of population using safely managed sanitation services > Safely managed service > Overall"
NA,NA,"6.2.1a",NA,"Sanitation, Safely managed service",NA,"El Salvador","2020",17.057364262782,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Urban",NA,NA,"6.2.1a Proportion of population using safely managed sanitation services > Safely managed service > Overall"
NA,NA,"6.2.1a",NA,"Sanitation, Safely managed service",NA,"Mexico","2020",59.651382267808,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Urban",NA,NA,"6.2.1a Proportion of population using safely managed sanitation services > Safely managed service > Overall"
NA,NA,"6.2.1a",NA,"Sanitation, Safely managed service",NA,"Brazil","2020",50.674383496345,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Urban",NA,NA,"6.2.1a Proportion of population using safely managed sanitation services > Safely managed service > Overall"
NA,NA,"6.2.1a",NA,"Sanitation, Safely managed service",NA,"Bolivia (Plurinational State of)","2020",59.908081771131,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Urban",NA,NA,"6.2.1a Proportion of population using safely managed sanitation services > Safely managed service > Overall"
NA,NA,"6.2.1a",NA,"Sanitation, Safely managed service",NA,"Costa Rica","2020",28.68795629721,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Urban",NA,NA,"6.2.1a Proportion of population using safely managed sanitation services > Safely managed service > Overall"
NA,NA,"6.2.1a",NA,"Sanitation, Safely managed service",NA,"Honduras","2020",34.719154290441,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Urban",NA,NA,"6.2.1a Proportion of population using safely managed sanitation services > Safely managed service > Overall"
NA,NA,"6.2.1a",NA,"Sanitation, Faecal sludge treated",NA,"Argentina","2020",6.0770513073734,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Urban",NA,NA,"6.2.1a Proportion of population using safely managed sanitation services > Safely managed service > Faecal sludge treated"
NA,NA,"6.2.1a",NA,"Sanitation, Faecal sludge treated",NA,"Chile","2020",0.31031796334768,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Urban",NA,NA,"6.2.1a Proportion of population using safely managed sanitation services > Safely managed service > Faecal sludge treated"
NA,NA,"6.2.1a",NA,"Sanitation, Faecal sludge treated",NA,"Ecuador","2020",0.41624666752827,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Urban",NA,NA,"6.2.1a Proportion of population using safely managed sanitation services > Safely managed service > Faecal sludge treated"
NA,NA,"6.2.1a",NA,"Sanitation, Faecal sludge treated",NA,"Colombia","2020",0.29102567518538,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Urban",NA,NA,"6.2.1a Proportion of population using safely managed sanitation services > Safely managed service > Faecal sludge treated"
NA,NA,"6.2.1a",NA,"Sanitation, Faecal sludge treated",NA,"Cuba","2020",1.2240580029356,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Urban",NA,NA,"6.2.1a Proportion of population using safely managed sanitation services > Safely managed service > Faecal sludge treated"
NA,NA,"6.2.1a",NA,"Sanitation, Faecal sludge treated",NA,"El Salvador","2020",0.63750388209405,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Urban",NA,NA,"6.2.1a Proportion of population using safely managed sanitation services > Safely managed service > Faecal sludge treated"
NA,NA,"6.2.1a",NA,"Sanitation, Faecal sludge treated",NA,"Mexico","2020",1.3466361927082,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Urban",NA,NA,"6.2.1a Proportion of population using safely managed sanitation services > Safely managed service > Faecal sludge treated"
NA,NA,"6.2.1a",NA,"Sanitation, Faecal sludge treated",NA,"Brazil","2020",2.8767353945639,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Urban",NA,NA,"6.2.1a Proportion of population using safely managed sanitation services > Safely managed service > Faecal sludge treated"
NA,NA,"6.2.1a",NA,"Sanitation, Faecal sludge treated",NA,"Bolivia (Plurinational State of)","2020",6.8694894042321,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Urban",NA,NA,"6.2.1a Proportion of population using safely managed sanitation services > Safely managed service > Faecal sludge treated"
NA,NA,"6.2.1a",NA,"Sanitation, Faecal sludge treated",NA,"Costa Rica","2020",0,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Urban",NA,NA,"6.2.1a Proportion of population using safely managed sanitation services > Safely managed service > Faecal sludge treated"
NA,NA,"6.2.1a",NA,"Sanitation, Faecal sludge treated",NA,"Honduras","2020",3.2817806817814,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Urban",NA,NA,"6.2.1a Proportion of population using safely managed sanitation services > Safely managed service > Faecal sludge treated"
NA,NA,"6.2.1a",NA,"Sanitation, Disposed insitu",NA,"Honduras","2020",8.5910489051868,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Urban",NA,NA,"6.2.1a Proportion of population using safely managed sanitation services > Safely managed service > Disposed insitu"
NA,NA,"6.2.1a",NA,"Sanitation, Disposed insitu",NA,"Argentina","2020",11.253798717358,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Urban",NA,NA,"6.2.1a Proportion of population using safely managed sanitation services > Safely managed service > Disposed insitu"
NA,NA,"6.2.1a",NA,"Sanitation, Disposed insitu",NA,"Chile","2020",0.37888787028819,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Urban",NA,NA,"6.2.1a Proportion of population using safely managed sanitation services > Safely managed service > Disposed insitu"
NA,NA,"6.2.1a",NA,"Sanitation, Disposed insitu",NA,"Ecuador","2020",8.7251156490017,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Urban",NA,NA,"6.2.1a Proportion of population using safely managed sanitation services > Safely managed service > Disposed insitu"
NA,NA,"6.2.1a",NA,"Sanitation, Disposed insitu",NA,"Colombia","2020",1.7997558420755,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Urban",NA,NA,"6.2.1a Proportion of population using safely managed sanitation services > Safely managed service > Disposed insitu"
NA,NA,"6.2.1a",NA,"Sanitation, Disposed insitu",NA,"Cuba","2020",12.155233102501,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Urban",NA,NA,"6.2.1a Proportion of population using safely managed sanitation services > Safely managed service > Disposed insitu"
NA,NA,"6.2.1a",NA,"Sanitation, Disposed insitu",NA,"El Salvador","2020",14.164983629156,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Urban",NA,NA,"6.2.1a Proportion of population using safely managed sanitation services > Safely managed service > Disposed insitu"
NA,NA,"6.2.1a",NA,"Sanitation, Disposed insitu",NA,"Brazil","2020",5.2923765728641,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Urban",NA,NA,"6.2.1a Proportion of population using safely managed sanitation services > Safely managed service > Disposed insitu"
NA,NA,"6.2.1a",NA,"Sanitation, Disposed insitu",NA,"Mexico","2020",2.056308373946,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Urban",NA,NA,"6.2.1a Proportion of population using safely managed sanitation services > Safely managed service > Disposed insitu"
NA,NA,"6.2.1a",NA,"Sanitation, Disposed insitu",NA,"Bolivia (Plurinational State of)","2020",8.0893657609893,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Urban",NA,NA,"6.2.1a Proportion of population using safely managed sanitation services > Safely managed service > Disposed insitu"
NA,NA,"6.2.1a",NA,"Sanitation, Disposed insitu",NA,"Costa Rica","2020",17.776167909897,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Urban",NA,NA,"6.2.1a Proportion of population using safely managed sanitation services > Safely managed service > Disposed insitu"
NA,NA,"6.2.1a",NA,"Sanitation, Sewage treated",NA,"Costa Rica","2020",10.911788387313,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Urban",NA,NA,"6.2.1a Proportion of population using safely managed sanitation services > Safely managed service > Sewage treated"
NA,NA,"6.2.1a",NA,"Sanitation, Sewage treated",NA,"Honduras","2020",22.846324703473,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Urban",NA,NA,"6.2.1a Proportion of population using safely managed sanitation services > Safely managed service > Sewage treated"
NA,NA,"6.2.1a",NA,"Sanitation, Sewage treated",NA,"Argentina","2020",29.79272127473,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Urban",NA,NA,"6.2.1a Proportion of population using safely managed sanitation services > Safely managed service > Sewage treated"
NA,NA,"6.2.1a",NA,"Sanitation, Sewage treated",NA,"Chile","2020",80.661050095223,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Urban",NA,NA,"6.2.1a Proportion of population using safely managed sanitation services > Safely managed service > Sewage treated"
NA,NA,"6.2.1a",NA,"Sanitation, Sewage treated",NA,"Ecuador","2020",22.083120464568,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Urban",NA,NA,"6.2.1a Proportion of population using safely managed sanitation services > Safely managed service > Sewage treated"
NA,NA,"6.2.1a",NA,"Sanitation, Sewage treated",NA,"Colombia","2020",14.507848245402,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Urban",NA,NA,"6.2.1a Proportion of population using safely managed sanitation services > Safely managed service > Sewage treated"
NA,NA,"6.2.1a",NA,"Sanitation, Sewage treated",NA,"Cuba","2020",19.028478854274,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Urban",NA,NA,"6.2.1a Proportion of population using safely managed sanitation services > Safely managed service > Sewage treated"
NA,NA,"6.2.1a",NA,"Sanitation, Sewage treated",NA,"El Salvador","2020",2.2548767515325,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Urban",NA,NA,"6.2.1a Proportion of population using safely managed sanitation services > Safely managed service > Sewage treated"
NA,NA,"6.2.1a",NA,"Sanitation, Sewage treated",NA,"Brazil","2020",42.505271528917,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Urban",NA,NA,"6.2.1a Proportion of population using safely managed sanitation services > Safely managed service > Sewage treated"
NA,NA,"6.2.1a",NA,"Sanitation, Sewage treated",NA,"Mexico","2020",56.248437701154,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Urban",NA,NA,"6.2.1a Proportion of population using safely managed sanitation services > Safely managed service > Sewage treated"
NA,NA,"6.2.1a",NA,"Sanitation, Sewage treated",NA,"Jamaica","2020",12.089759952134,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Urban",NA,NA,"6.2.1a Proportion of population using safely managed sanitation services > Safely managed service > Sewage treated"
NA,NA,"6.2.1a",NA,"Sanitation, Sewage treated",NA,"Bolivia (Plurinational State of)","2020",44.94922660591,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Urban",NA,NA,"6.2.1a Proportion of population using safely managed sanitation services > Safely managed service > Sewage treated"
NA,NA,"6.2.1a",NA,"Sanitation, Open defecation",NA,"Belize","2020",0.72214850921139,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Urban",NA,NA,"6.2.1a Proportion of population using safely managed sanitation services > Open defecation"
NA,NA,"6.2.1a",NA,"Sanitation, Open defecation",NA,"Costa Rica","2020",0.096889659790108,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Urban",NA,NA,"6.2.1a Proportion of population using safely managed sanitation services > Open defecation"
NA,NA,"6.2.1a",NA,"Sanitation, Open defecation",NA,"Honduras","2020",1.2054865498192,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Urban",NA,NA,"6.2.1a Proportion of population using safely managed sanitation services > Open defecation"
NA,NA,"6.2.1a",NA,"Sanitation, Open defecation",NA,"Guyana","2020",0,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Urban",NA,NA,"6.2.1a Proportion of population using safely managed sanitation services > Open defecation"
NA,NA,"6.2.1a",NA,"Sanitation, Open defecation",NA,"Guatemala","2020",0.90458095916216,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Urban",NA,NA,"6.2.1a Proportion of population using safely managed sanitation services > Open defecation"
NA,NA,"6.2.1a",NA,"Sanitation, Open defecation",NA,"Saint Martin (French Part)","2020",0,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Urban",NA,NA,"6.2.1a Proportion of population using safely managed sanitation services > Open defecation"
NA,NA,"6.2.1a",NA,"Sanitation, Open defecation",NA,"Chile","2020",0,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Urban",NA,NA,"6.2.1a Proportion of population using safely managed sanitation services > Open defecation"
NA,NA,"6.2.1a",NA,"Sanitation, Open defecation",NA,"Argentina","2020",0,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Urban",NA,NA,"6.2.1a Proportion of population using safely managed sanitation services > Open defecation"
NA,NA,"6.2.1a",NA,"Sanitation, Open defecation",NA,"Ecuador","2020",0,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Urban",NA,NA,"6.2.1a Proportion of population using safely managed sanitation services > Open defecation"
NA,NA,"6.2.1a",NA,"Sanitation, Open defecation",NA,"Colombia","2020",0.59971288430845,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Urban",NA,NA,"6.2.1a Proportion of population using safely managed sanitation services > Open defecation"
NA,NA,"6.2.1a",NA,"Sanitation, Open defecation",NA,"Cuba","2020",0.12256418691589,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Urban",NA,NA,"6.2.1a Proportion of population using safely managed sanitation services > Open defecation"
NA,NA,"6.2.1a",NA,"Sanitation, Open defecation",NA,"Haiti","2020",8.1193394363879,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Urban",NA,NA,"6.2.1a Proportion of population using safely managed sanitation services > Open defecation"
NA,NA,"6.2.1a",NA,"Sanitation, Open defecation",NA,"El Salvador","2020",0,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Urban",NA,NA,"6.2.1a Proportion of population using safely managed sanitation services > Open defecation"
NA,NA,"6.2.1a",NA,"Sanitation, Open defecation",NA,"Brazil","2020",0,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Urban",NA,NA,"6.2.1a Proportion of population using safely managed sanitation services > Open defecation"
NA,NA,"6.2.1a",NA,"Sanitation, Open defecation",NA,"Mexico","2020",0,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Urban",NA,NA,"6.2.1a Proportion of population using safely managed sanitation services > Open defecation"
NA,NA,"6.2.1a",NA,"Sanitation, Open defecation",NA,"Saint Barthélemy","2020",0,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Urban",NA,NA,"6.2.1a Proportion of population using safely managed sanitation services > Open defecation"
NA,NA,"6.2.1a",NA,"Sanitation, Open defecation",NA,"Jamaica","2020",0.96151418032008,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Urban",NA,NA,"6.2.1a Proportion of population using safely managed sanitation services > Open defecation"
NA,NA,"6.2.1a",NA,"Sanitation, Open defecation",NA,"Bolivia (Plurinational State of)","2020",0.022581190986557,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Urban",NA,NA,"6.2.1a Proportion of population using safely managed sanitation services > Open defecation"
NA,NA,"6.2.1a",NA,"Sanitation, Open defecation",NA,"Falkland Islands (Malvinas)","2020",0,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Urban",NA,NA,"6.2.1a Proportion of population using safely managed sanitation services > Open defecation"
NA,NA,"6.2.1a",NA,"Sanitation, Open defecation",NA,"Dominican Republic","2020",1.475137613747,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Urban",NA,NA,"6.2.1a Proportion of population using safely managed sanitation services > Open defecation"
NA,NA,"6.2.1a",NA,"Sanitation, Limited service",NA,"Dominican Republic","2020",8.0528947976746,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Urban",NA,NA,"6.2.1a Proportion of population using safely managed sanitation services > Limited service"
NA,NA,"6.2.1a",NA,"Sanitation, Limited service",NA,"Belize","2020",5.5024703621954,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Urban",NA,NA,"6.2.1a Proportion of population using safely managed sanitation services > Limited service"
NA,NA,"6.2.1a",NA,"Sanitation, Limited service",NA,"Costa Rica","2020",0.86095062249838,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Urban",NA,NA,"6.2.1a Proportion of population using safely managed sanitation services > Limited service"
NA,NA,"6.2.1a",NA,"Sanitation, Limited service",NA,"Honduras","2020",10.28442006159,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Urban",NA,NA,"6.2.1a Proportion of population using safely managed sanitation services > Limited service"
NA,NA,"6.2.1a",NA,"Sanitation, Limited service",NA,"Guyana","2020",6.2407316349151,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Urban",NA,NA,"6.2.1a Proportion of population using safely managed sanitation services > Limited service"
NA,NA,"6.2.1a",NA,"Sanitation, Limited service",NA,"Guatemala","2020",10.979933992711,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Urban",NA,NA,"6.2.1a Proportion of population using safely managed sanitation services > Limited service"
NA,NA,"6.2.1a",NA,"Sanitation, Limited service",NA,"Saint Martin (French Part)","2020",0,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Urban",NA,NA,"6.2.1a Proportion of population using safely managed sanitation services > Limited service"
NA,NA,"6.2.1a",NA,"Sanitation, Limited service",NA,"Argentina","2020",1.2490070108901,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Urban",NA,NA,"6.2.1a Proportion of population using safely managed sanitation services > Limited service"
NA,NA,"6.2.1a",NA,"Sanitation, Limited service",NA,"Chile","2020",0,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Urban",NA,NA,"6.2.1a Proportion of population using safely managed sanitation services > Limited service"
